out_Qdhw,out_QradD,out_QradN,solar
420.5334444,0,0,234.3876343
290.4485556,2019.751853,0,265.024353
322.9697778,0,2625.813903,216.9939575
127.8424444,3267.510934,26223.37236,256.7084351
192.8848889,29780.83983,0,135.1473694
485.5758889,2015.22108,1480.911165,177.3686676
95.32122222,0,0,99.37306976
0,0,0,64.30857086
0,0,0,15.00060081
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
528.3794531,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,11.75491238
0,0,0,61.73700333
0,0,29344.13409,131.4303436
0,19673.79383,11518.15032,84.51041412
0,31587.56543,0,350.6025696
0,23081.61895,8776.512753,553.8590698
641.8235644,23909.37793,8202.142353,720.8018188
127.8424444,20971.06447,11370.36538,707.5137939
160.3636667,11562.73414,5529.492557,1082.461182
127.8424444,0,0,589.6975708
485.5758889,0,0,666.6547241
680.7032222,0,611.7347416,609.6053467
940.873,616.5693598,0,398.7362671
355.491,0,0,228.0888062
0,0,0,62.39284515
0,0,0,33.28397369
0,0,0,0.047320519
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
625.9431198,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,13.43902397
0,0,0,38.8501358
0,0,0,63.8353653
0,0,0,108.3639603
0,0,0,116.7396927
0,0,0,91.47054291
1259.726787,0,0,137.0846558
225.4061111,0,0,227.5657349
95.32122222,0,0,258.8614502
0,0,0,353.5812683
190.2194315,0,0,166.3791504
192.8848889,0,0,283.6366272
160.3636667,0,0,155.2197418
290.4485556,0,0,144.0226898
0,0,0,88.24954224
0,0,0,26.35819244
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,3.075833082
0,0,0,29.38603592
0,0,0,135.2845764
0,0,0,361.2579346
0,0,0,518.0791016
0,0,0,814.6980591
1239.611469,0,0,869.036438
843.3093333,0,0,507.972168
388.0122222,0,0,863.4974365
453.0546667,0,0,433.7116699
778.2668889,0,0,585.4962769
908.3517778,0,0,124.4347
322.9697778,0,0,102.8344498
290.4485556,0,0,22.61920357
0,0,0,29.66995811
0,0,0,9.653383255
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
690.9855642,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,6.719511986
0,0,0,55.74958801
0,0,0,101.3244858
0,0,0,228.0031738
0,0,0,249.5076752
0,0,0,335.155426
901.9933421,0,0,235.9993134
95.32122222,0,0,462.3018188
518.0971111,0,0,256.6252747
290.4485556,0,0,374.3233643
745.7456667,0,0,220.5563049
127.8424444,0,0,260.8373413
127.8424444,0,0,173.4645538
0,0,0,140.3894958
0,0,0,71.69132233
0,0,0,22.24063873
0,0,0,0.047320519
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
700.5193798,0,0,1.00E-08
322.9697778,0,0,7.713243008
192.8848889,0,0,32.93507385
518.0971111,0,0,73.3467865
127.8424444,0,0,103.5372696
355.491,0,0,132.118866
583.1395556,0,0,167.7457428
322.9697778,0,0,187.5960693
550.6183333,0,0,245.2650604
160.3636667,0,0,121.1405029
127.8424444,0,0,232.4828033
95.32122222,0,0,179.4830322
290.4485556,0,0,174.5877686
95.32122222,0,0,109.5942993
127.8424444,0,0,58.3935051
257.9273333,0,0,39.84386826
0,0,0,11.35692215
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
777.8570333,0,0,1.00E-08
355.491,0,0,3.785640717
290.4485556,0,0,26.40484428
95.32122222,0,0,64.45053101
420.5334444,0,0,96.43919373
290.4485556,0,0,153.0898132
160.3636667,1569.909535,0,142.6825714
355.491,0,0,193.3214722
453.0546667,0,0,183.5898895
95.32122222,0,0,189.7211609
95.32122222,0,0,132.0242157
485.5758889,0,0,114.2790298
192.8848889,0,0,142.6513367
160.3636667,0,0,107.0863113
355.491,0,0,84.98763275
127.8424444,0,0,44.0080719
0,0,0,12.25601196
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
435.5539502,11252.85393,0,1.00E-08
0,0,0,1.00E-08
0,3000.673701,0,1.00E-08
0,2483.580497,0,1.00E-08
0,3002.524479,0,8.896255493
0,3522.035172,0,63.22024918
0,3045.135694,0,174.1325073
0,1846.91303,0,260.8693542
0,1211.18867,0,422.9399109
0,1264.429234,0,762.1430664
706.8660088,2771.57844,0,743.0658569
95.32122222,1113.667547,0,449.7173767
290.4485556,293.6738089,0,1016.921814
453.0546667,236.658864,0,294.2915344
257.9273333,669.2725986,0,669.0792236
95.32122222,868.7481605,0,499.6505127
355.491,4268.056083,0,386.9964294
127.8424444,0,0,248.6729431
0,0,0,69.62454987
0,0,0,37.88869095
0,0,0,0.09464103
0,0,0,1.00E-08
0,0,0,1.00E-08
0,150.327442,0,1.00E-08
821.0704531,24989.32933,0,1.00E-08
0,0,0,1.00E-08
0,1571.073121,0,1.00E-08
0,3871.584458,0,1.00E-08
0,3138.127751,0,3.123153448
0,3329.183446,0,59.01202393
0,2598.6669,0,94.49905396
0,891.7973366,0,127.0555649
0,995.9291732,0,169.1160889
0,533.564016,0,291.7747498
1064.599453,1115.660396,0,234.3217316
192.8848889,1798.331701,0,416.5413208
388.0122222,215.6548923,0,251.657547
745.7456667,0,0,330.8274841
290.4485556,238.9282425,0,278.3848572
257.9273333,1567.632724,0,200.2501831
192.8848889,305.9376271,0,157.5810242
388.0122222,0,0,105.8559799
0,0,0,67.10047913
0,0,0,9.700704575
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,1913.832016,0,1.00E-08
690.9855642,24342.19521,0,1.00E-08
0,0,0,1.00E-08
0,4532.785532,0,1.00E-08
0,4684.15828,0,1.00E-08
0,4270.276013,0,7.429319859
0,2421.530829,0,46.32677841
0,0,0,54.37126541
0,0,0,119.9367905
0,0,0,152.5948944
0,0,0,184.6431122
901.9933421,0,0,192.1846619
355.491,0,0,204.1882782
322.9697778,0,0,255.216568
160.3636667,0,0,222.9909821
160.3636667,0,0,214.4271088
615.6607778,0,0,154.376709
290.4485556,0,0,90.28752899
127.8424444,0,0,98.9471817
0,0,0,53.23557281
0,0,0,10.3631916
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
495.8582309,21223.70283,0,1.00E-08
0,0,0,1.00E-08
0,3402.883534,0,1.00E-08
0,4367.226316,0,1.00E-08
0,3573.960286,0,12.98031998
0,4497.47535,0,57.26203537
0,2961.229093,0,155.0685272
0,3438.033352,0,361.6461792
0,2243.70896,0,548.8365479
0,2693.368219,0,736.9189453
1064.599453,345.4997125,0,891.2519531
95.32122222,348.7277749,0,996.5953979
160.3636667,0,0,1015.622437
388.0122222,0,0,951.2813721
355.491,1031.738431,0,758.6746826
127.8424444,321.4231827,0,686.7501831
160.3636667,366.7701818,0,487.8600464
290.4485556,0,0,276.3873291
0,0,0,88.54763794
0,0,0,38.13250351
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
463.3370087,19929.68914,0,1.00E-08
0,0,0,1.00E-08
0,2335.161877,0,1.00E-08
0,3305.672598,0,1.00E-08
0,3810.466632,0,14.09084892
0,3812.35129,0,55.15863419
0,3515.601973,0,141.3270111
0,2268.976362,0,329.6856689
0,2309.928827,0,606.9766846
0,2232.201967,0,789.494873
901.9933421,2366.451137,0,929.0174561
518.0971111,1499.165075,0,1016.719177
160.3636667,398.6736974,0,1034.864014
843.3093333,0,0,980.8869629
518.0971111,564.2772331,0,869.1315918
322.9697778,1726.918026,0,677.1873169
95.32122222,4073.814244,0,460.879303
127.8424444,0,0,250.3496704
0,0,0,89.47464752
0,0,0,20.25652695
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,22936.45785,0,1.00E-08
0,0,0,1.00E-08
0,1085.766491,0,1.00E-08
765.5618243,4844.61429,0,4.21152544
518.0971111,3570.131008,0,63.73316574
290.4485556,1234.246327,0,105.198616
453.0546667,3140.542986,0,324.4307861
388.0122222,2397.914973,0,110.9075851
355.491,1731.21196,0,568.7463989
290.4485556,5371.646164,0,750.4969482
225.4061111,61.56585496,0,379.3085327
160.3636667,0,0,725.2838135
355.491,0,0,379.1833801
615.6607778,0,0,528.6642456
1558.776222,0,0,291.1029053
192.8848889,0,0,189.8838196
290.4485556,0,0,259.6667786
0,0,0,77.66493225
0,0,0,19.1668148
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,8139.978058,0,1.00E-08
1032.078231,23197.83035,0,1.00E-08
290.4485556,0,0,4.069563866
485.5758889,0,0,45.47500992
290.4485556,0,0,73.3467865
322.9697778,1262.850044,0,129.0903473
322.9697778,0,0,193.2241058
518.0971111,0,0,211.098526
160.3636667,0,0,265.1881409
485.5758889,0,0,264.0320129
290.4485556,0,4441.592012,300.1194763
778.2668889,0,7733.414634,239.2341766
290.4485556,0,5159.589044,225.1237335
420.5334444,0,0,201.5670471
355.491,0,0,141.6302795
290.4485556,0,0,131.9292603
95.32122222,0,0,42.35185623
0,0,0,12.87117863
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
630.6812835,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,2181.919375,0,1.00E-08
0,3151.285808,0,4.258845806
0,2777.380736,0,39.70190811
0,2823.356691,0,77.84223938
0,2425.163057,0,130.509964
0,0,0,161.539093
0,0,0,153.7297058
934.5145644,0,0,230.5552979
485.5758889,0,0,229.7880402
257.9273333,0,0,253.0939178
225.4061111,0,0,237.7421722
95.32122222,0,0,260.5096741
322.9697778,0,0,190.2752533
550.6183333,0,0,114.0897446
322.9697778,0,0,127.9109726
0,0,0,45.38036728
0,0,0,12.58725548
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,17478.88856,0,1.00E-08
0,0,0,1.00E-08
0,4279.764795,0,1.00E-08
0,2890.787388,0,1.00E-08
0,2930.363206,0,7.902524948
0,3467.676111,0,60.84259796
0,0,0,99.57241058
0,0,0,156.9182739
0,0,0,146.8258972
0,0,0,235.1106567
1402.217581,0,0,268.8122864
95.32122222,0,0,247.6123047
485.5758889,0,5604.52422,292.0422668
550.6183333,0,2715.947839,109.9728622
127.8424444,0,0,71.69056702
322.9697778,0,0,89.95628357
290.4485556,0,0,237.2290955
290.4485556,0,0,166.0746765
0,0,0,96.67763519
0,0,0,31.84938049
0,0,0,0.047320519
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
658.464342,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,1132.048604,0,4.022243023
0,3088.332023,0,59.950634
0,3244.492228,0,128.1707153
0,1774.515088,0,152.4634247
0,1503.346013,0,245.3505554
0,905.7477004,0,391.0979004
641.8235644,706.4442017,0,326.2698059
322.9697778,0,0,582.2612915
257.9273333,0,0,392.1647644
420.5334444,0,0,142.2744751
485.5758889,0,0,337.1595764
95.32122222,0,0,120.7625504
160.3636667,0,0,307.7344666
95.32122222,0,0,74.15123749
0,0,0,82.88396454
0,0,0,8.943575859
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
1016.197786,12633.30692,0,1.00E-08
0,0,0,1.00E-08
0,2317.79585,0,1.00E-08
0,2517.906812,0,1.00E-08
0,2783.672668,0,8.75248909
0,3259.756427,0,66.51991272
0,1426.536504,0,137.8839111
0,1577.609448,0,373.2877197
0,0,0,624.0258179
0,0,0,837.031189
869.4721199,0,0,645.1739502
745.7456667,0,0,313.0826111
322.9697778,0,0,401.1457214
518.0971111,0,0,675.0723877
355.491,0,0,114.7164917
127.8424444,0,0,550.4324341
160.3636667,0,0,39.13405991
95.32122222,0,0,138.7397766
0,0,0,69.14998627
0,0,0,17.74653053
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
4756.138342,12281.78401,0,1.00E-08
0,0,0,1.00E-08
0,1066.954189,0,1.00E-08
0,2764.580029,0,1.00E-08
0,2239.26099,0,4.590089321
0,2688.419331,0,27.87177849
0,2561.917733,0,68.94598389
0,1175.504113,0,102.0230179
0,1642.123191,0,142.776825
0,1047.839519,0,221.5979919
1129.641898,0,0,169.8600464
225.4061111,0,0,261.5054016
160.3636667,0,0,229.7209473
160.3636667,0,0,179.7840118
322.9697778,0,0,199.1538849
518.0971111,0,0,175.5597076
485.5758889,0,0,121.2351379
388.0122222,0,0,102.8274612
0,0,0,55.93284225
0,0,0,11.68816566
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,13451.95228,0,1.00E-08
0,0,0,1.00E-08
674.3447866,5108.02938,0,1.00E-08
420.5334444,976.3079711,0,3.738320112
290.4485556,0,0,41.02688217
355.491,0,0,60.80685425
290.4485556,0,0,155.2016144
355.491,0,25136.27498,159.4085846
322.9697778,20500.91517,11723.75802,239.6475067
322.9697778,32579.79628,0,199.5007935
160.3636667,1057.12593,6770.324259,248.2939148
713.2244444,13033.15929,5624.270774,279.3708801
388.0122222,13813.85426,16174.42889,196.826355
388.0122222,14384.62637,0,279.1601868
453.0546667,0,0,180.423233
355.491,0,0,145.6644135
420.5334444,0,0,101.1712494
0,0,0,58.48814774
0,0,0,10.03194809
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
641.8235644,0,0,1.00E-08
680.7032222,0,0,2.460666418
518.0971111,0,0,14.90596008
0,0,0,39.37066269
352.8255426,0,0,60.61756897
485.5758889,0,0,76.94314575
518.0971111,0,0,87.21169281
745.7456667,0,0,125.2573853
160.3636667,0,0,128.7117767
908.3517778,13797.41748,5813.313891,137.4660797
290.4485556,6179.029573,7647.199251,126.677002
6436.959556,10683.50829,0,123.0333176
290.4485556,0,0,99.70430756
0,0,0,86.26528931
580.4740982,0,0,51.53203201
0,0,0,34.87521362
0,0,0,6.814153194
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
593.4218976,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,7.885197163
0,0,0,55.04107285
0,0,0,108.0283966
0,0,0,392.4124756
0,0,0,273.3208313
0,0,0,671.725708
869.4721199,0,0,680.0365601
322.9697778,0,0,615.0765991
322.9697778,0,0,1077.898804
518.0971111,2774.907527,264.7840974,610.6619873
160.3636667,5016.815872,0,774.2728271
648.182,0,0,580.4127197
95.32122222,0,0,426.9660034
485.5758889,0,0,203.404007
0,0,0,85.41395569
0,0,0,32.6647377
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
625.9431198,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,4.400807381
0,0,0,61.69326782
0,0,0,92.07262421
0,0,0,144.9728546
0,0,0,275.2296753
0,0,0,184.5982513
836.9508977,0,0,354.0675354
257.9273333,0,0,66.57995605
322.9697778,0,0,439.2350464
225.4061111,0,0,824.3900757
615.6607778,0,0,547.4349365
322.9697778,0,0,235.5354004
322.9697778,0,0,536.9380493
355.491,0,0,215.0626831
0,0,0,77.79447174
0,0,0,35.3459816
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
756.0280087,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,9.471469879
0,0,0,55.172966
0,0,0,164.6083374
0,0,0,312.0867615
0,0,0,483.1015015
0,0,0,530.3963623
1032.078231,0,0,810.1885376
388.0122222,0,0,937.7365112
550.6183333,0,0,733.9271851
290.4485556,0,0,901.8965454
160.3636667,0,0,726.2576904
160.3636667,0,0,532.6523438
290.4485556,0,0,262.1058655
0,0,0,237.7423096
0,0,0,75.39937592
0,0,0,30.09541321
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
1076.095865,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,4.400807381
0,0,0,59.48609924
0,0,0,179.3704224
0,0,0,379.1734619
0,0,0,611.4572754
0,0,0,885.4867554
739.387231,0,0,736.3297119
518.0971111,0,0,567.7230225
192.8848889,0,0,696.9311523
95.32122222,0,0,560.4929199
127.8424444,0,0,197.3503571
355.491,0,0,512.8500977
127.8424444,0,0,97.42015839
485.5758889,0,0,195.8500977
0,0,0,89.42523193
0,0,0,24.47743034
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,7.951855183
0,0,0,60.08034897
0,0,0,114.2603531
0,0,0,127.8519363
0,0,0,305.5672607
0,0,0,94.95926666
1304.653914,0,0,598.9621582
485.5758889,0,0,477.8955078
745.7456667,0,0,91.94702148
127.8424444,0,0,384.7518616
355.491,0,0,477.1334229
745.7456667,0,0,531.305603
648.182,0,0,516.7669067
257.9273333,0,0,236.1144409
0,0,0,73.7660675
0,0,0,47.38657761
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
869.4721199,0,0,1.00E-08
388.0122222,0,0,2.082102299
160.3636667,0,0,19.92193413
518.0971111,0,0,83.09481049
388.0122222,0,0,109.2157364
127.8424444,0,0,165.3549194
192.8848889,0,0,295.7276306
420.5334444,0,0,452.0094299
127.8424444,0,0,263.1343384
875.8305556,0,0,319.0878906
127.8424444,0,0,168.3335876
257.9273333,0,0,165.0628662
322.9697778,0,0,145.6266785
745.7456667,0,0,242.1313934
160.3636667,0,0,126.373703
95.32122222,0,0,72.07436371
0,0,0,6.766832829
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
641.8235644,0,0,1.798179269
127.8424444,0,0,37.33588028
550.6183333,0,0,73.72534943
355.491,0,0,130.662735
453.0546667,0,0,213.5510406
127.8424444,0,0,253.9092255
518.0971111,0,0,224.449234
290.4485556,10292.0298,4620.908046,305.280426
95.32122222,20661.23326,11468.7572,190.1586609
160.3636667,20680.1879,9060.516878,344.9794617
127.8424444,0,0,221.7454529
160.3636667,0,0,190.9795685
388.0122222,0,0,166.3246765
485.5758889,0,0,99.7989502
0,0,0,56.97389221
0,0,0,11.35692215
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
495.8582309,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,6.19898653
0,0,0,28.06106186
0,0,0,66.34327698
0,0,0,180.5076904
0,0,0,330.5943298
0,0,0,177.4201355
869.4721199,0,0,338.2235413
290.4485556,0,0,473.1012268
160.3636667,5491.454546,10482.614,179.7901611
160.3636667,18791.82967,0,496.72995
225.4061111,0,0,226.7912903
648.182,0,0,202.4737091
95.32122222,0,0,201.1106262
192.8848889,0,0,91.18662262
0,0,0,66.7846756
0,0,0,5.252576351
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
625.9431198,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.183012724
0,0,0,23.18704987
0,0,0,74.86104584
0,0,0,111.913002
0,0,0,166.5198364
0,0,0,202.8720551
1032.078231,0,0,168.9192657
875.8305556,3616.68547,558.6804051,275.9758606
1526.255,23251.23573,14640.10563,222.8099365
95.32122222,8440.448218,1489.484896,293.5320435
290.4485556,0,0,151.3683624
290.4485556,0,0,154.9225159
940.873,0,0,109.6889343
127.8424444,0,0,101.5971298
0,0,0,50.25437927
0,0,0,9.700704575
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,2.034781933
0,0,0,36.05822754
0,0,0,8.42305088
0,0,0,46.04285431
0,0,0,98.09541321
0,0,0,173.1102753
1109.526581,0,0,191.1473389
388.0122222,0,0,266.2555847
485.5758889,0,0,611.5698242
485.5758889,13133.49608,3215.051712,656.4685669
518.0971111,352.8433159,0,471.103241
355.491,0,0,601.5002441
95.32122222,0,0,310.885376
95.32122222,0,0,312.6314697
0,0,0,69.69571686
0,0,0,32.65924072
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
1731.664675,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,2.318704844
0,0,0,18.88088226
0,0,0,47.46247101
0,0,0,49.87581635
0,0,0,163.4412079
0,0,0,263.368866
739.387231,652.8365607,4934.94052,306.0170593
192.8848889,20703.77668,17462.70733,172.0533905
550.6183333,27268.07378,0,567.4916382
648.182,0,0,114.6198425
583.1395556,0,0,250.5731659
322.9697778,0,0,344.2197571
127.8424444,0,0,231.58255
127.8424444,0,0,174.477356
0,0,0,85.81782532
0,0,0,32.5531044
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
853.5916754,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,7.14941597
0,0,0,47.63785172
0,0,0,121.6700363
0,0,0,319.9312439
0,0,0,379.9894409
0,0,0,725.739502
901.9933421,0,0,549.6177368
322.9697778,0,0,929.0708008
583.1395556,0,0,488.2098083
127.8424444,0,0,909.0401611
290.4485556,0,0,815.7034912
680.7032222,0,0,500.072998
0,0,0,311.0057678
157.6982093,0,0,187.576889
0,0,0,111.6652222
0,0,0,8.565011978
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
993.2103798,0,0,5.868412971
322.9697778,0,0,50.30184555
127.8424444,0,0,170.1333618
518.0971111,0,0,361.8730774
388.0122222,0,0,566.013855
810.7881111,0,0,860.392395
322.9697778,0,0,769.9439697
1981.552111,0,0,241.4684296
257.9273333,0,0,847.5004272
127.8424444,0,0,116.1122284
355.491,0,0,327.5765686
583.1395556,0,0,709.6737061
127.8424444,0,0,115.6149445
485.5758889,0,0,198.7692566
95.32122222,0,0,54.70989227
0,0,0,25.0473175
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
706.8660088,0,0,1.230333209
485.5758889,0,0,34.59128952
192.8848889,0,0,69.79775238
160.3636667,0,0,109.5469742
127.8424444,0,0,167.863678
745.7456667,0,3989.07544,355.7098694
388.0122222,29115.55816,9139.674379,215.3303375
322.9697778,23515.38912,15070.88318,350.7929993
550.6183333,2733.718737,0,177.4230957
290.4485556,18677.87235,8046.698758,286.0808411
583.1395556,6535.675023,3312.911939,219.9236298
192.8848889,0,0,168.9797668
322.9697778,0,0,117.4021835
290.4485556,0,0,120.4972916
290.4485556,0,0,52.38380432
0,0,0,9.653383255
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
403.0327279,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,0.709807634
0,0,0,41.08576202
0,0,0,157.336792
0,0,0,395.006897
0,0,0,653.8770142
0,0,9545.64318,893.8478394
836.9508977,35645.6032,3424.862681,856.1561279
388.0122222,0,3380.413587,543.3147583
322.9697778,18860.72496,12248.23987,839.1888428
95.32122222,6661.897085,0,156.4649811
550.6183333,0,0,990.5144653
127.8424444,0,0,168.8348083
290.4485556,0,0,313.3086243
257.9273333,0,0,190.416153
0,0,0,75.70516968
0,0,0,9.749364853
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
625.9431198,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.183012724
0,0,0,42.98966599
0,0,0,138.9414063
0,0,0,360.2030945
0,0,0,604.6962891
0,0,0,853.7139893
739.387231,0,0,636.9987793
290.4485556,0,0,247.5520325
160.3636667,3539.429334,0,331.6280823
648.182,0,0,383.8964233
127.8424444,0,0,423.1577759
550.6183333,0,0,211.8382263
127.8424444,0,0,282.8395996
453.0546667,0,0,112.6364822
0,0,0,70.66298676
0,0,0,14.81600857
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
625.9431198,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.656217813
0,0,0,44.41316605
0,0,0,121.9866714
0,0,0,280.4846191
0,0,0,525.1239624
0,0,0,698.4691772
674.3447866,0,0,889.2424927
322.9697778,0,0,1054.392822
322.9697778,0,0,950.4655762
160.3636667,0,0,974.0209351
127.8424444,0,0,851.6366577
485.5758889,0,0,669.9814453
322.9697778,0,0,469.3688965
0,0,0,246.0131531
0,0,0,69.45394897
0,0,0,21.61452675
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
783.4048651,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,0.47320509
0,0,0,21.5781517
0,0,0,208.6429901
0,0,0,244.1478424
0,0,0,568.5452881
0,0,0,700.9301758
706.8660088,0,0,856.770813
518.0971111,0,0,954.5539551
290.4485556,0,0,1047.908081
192.8848889,0,0,970.2248535
875.8305556,0,0,867.1845703
518.0971111,0,0,657.6274414
290.4485556,0,0,444.3523865
388.0122222,0,0,254.8954315
0,0,0,82.70304108
0,0,0,23.21136093
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
658.464342,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,0.28392306
0,0,0,12.11404991
0,0,0,89.46836853
0,0,0,160.2528229
0,0,0,177.63591
0,0,0,328.1912842
869.4721199,0,0,202.265152
160.3636667,0,0,330.1149597
290.4485556,0,0,233.8655396
95.32122222,0,0,465.8788452
518.0971111,0,0,386.5426941
388.0122222,0,0,197.9618073
192.8848889,0,0,214.6436615
0,0,0,87.73222351
0,0,0,48.12495804
